"CustomerID","ProdTaken","Age","TypeofContact","CityTier","DurationOfPitch","Occupation","Gender","NumberOfPersonVisiting","NumberOfFollowups","ProductPitched","PreferredPropertyStar","MaritalStatus","NumberOfTrips","Passport","PitchSatisfactionScore","OwnCar","NumberOfChildrenVisiting","Designation","MonthlyIncome","time","diff"
"200156","0","51","Self Enquiry","1","13","Small Business","Male","2","4","Deluxe","3","Divorced","3","0","3","1","1","Manager","21132","1761110544166","1"
"202645","0","50","Company Invited","1","25","Salaried","Male","4","4","Deluxe","3","Married","3","1","2","0","2","Manager","25482","1761110544166","1"
"204299","1","31","Company Invited","1","11","Large Business","Male","3","4","Basic","3","Single","2","1","4","1","1","Executive","20963","1761110544166","1"
"202765","0","32","Self Enquiry","3","14","Small Business","Male","4","4","Deluxe","3","Married","6","0","2","0","1","Manager","26225","1761110544166","1"
"203017","1","27","Self Enquiry","3","15","Large Business","Male","3","5","Deluxe","5","Unmarried","8","0","3","1","2","Manager","24004","1761110544166","1"
"200907","0","44","Self Enquiry","3","11","Small Business","Male","2","3","King","4","Divorced","1","0","5","1","1","VP","33213","1761110544166","1"
"203742","1","47","Self Enquiry","1","28","Small Business","Female","4","4","Deluxe","4","Married","6","0","3","1","3","Manager","27604","1761110544166","1"
"200963","0","38","Self Enquiry","3","8","Salaried","Female","2","3","Deluxe","5","Married","4","0","4","0","1","Manager","21893","1761110544166","1"
"203479","0","32","Self Enquiry","2","15","Small Business","Female","4","2","Basic","4","Single","2","0","1","0","3","Executive","20787","1761110544166","1"
"203816","0","40","Self Enquiry","1","16","Small Business","Male","3","4","Deluxe","5","Married","3","0","4","1","1","Manager","23829","1761110544166","1"
"200390","0","43","Self Enquiry","1","18","Salaried","Male","2","4","Super Deluxe","4","Married","2","0","3","0","1","AVP","29336","1761110544166","1"
"202215","0","55","Company Invited","1","24","Small Business","Male","3","3","Deluxe","4","Married","4","1","5","1","1","Manager","21385","1761110544166","1"
"202864","0","30","Self Enquiry","1","10","Small Business","Male","4","5","Standard","3","Divorced","3","0","2","1","3","Senior Manager","30613","1761110544166","1"
"202643","0","39","Self Enquiry","1","36","Large Business","Male","3","4","Deluxe","3","Divorced","5","0","2","0","2","Manager","24939","1761110544166","1"
"201431","0","32","Self Enquiry","3","6","Small Business","Female","2","3","Standard","3","Married","2","0","5","1","0","Senior Manager","25422","1761110544166","1"
"200363","1","33","Self Enquiry","3","11","Small Business","Female","2","3","Basic","3","Single","2","1","2","1","0","Executive","17851","1761110544166","1"
"202053","0","34","Self Enquiry","3","14","Salaried","Female","3","3","Deluxe","5","Married","6","0","1","1","2","Manager","21500","1761110544166","1"
"203124","0","37","Self Enquiry","1","14","Salaried","Male","4","4","Basic","3","Unmarried","4","0","3","0","3","Executive","23356","1761110544166","1"
"201263","0","42","Self Enquiry","1","18","Small Business","Male","2","3","Basic","4","Married","1","0","1","1","1","Executive","17766","1761110544166","1"
"202511","0","46","Self Enquiry","1","14","Salaried","Male","3","4","Standard","5","Married","4","0","3","1","2","Senior Manager","28402","1761110544166","1"
"200986","0","39","Self Enquiry","3","27","Salaried","Male","2","4","Deluxe","3","Divorced","4","1","1","0","1","Manager","21120","1761110544166","1"
"204662","1","27","Company Invited","3","36","Small Business","Male","4","6","Deluxe","5","Unmarried","2","0","3","1","2","Manager","23647","1761110544166","1"
"203066","0","33","Self Enquiry","3","20","Salaried","Male","4","4","Deluxe","3","Married","4","0","2","0","1","Manager","23081","1761110544166","1"
"203965","1","29","Self Enquiry","1","12","Large Business","Male","3","4","Basic","3","Unmarried","3","1","1","0","1","Executive","22119","1761110544166","1"
"203262","0","32","Company Invited","3","27","Salaried","Male","4","2","Basic","3","Divorced","2","0","5","1","2","Executive","21469","1761110544166","1"
"203336","1","20","Company Invited","1","17","Small Business","Female","4","5","Basic","4","Single","3","1","5","1","2","Executive","20537","1761110544166","1"
"202919","0","27","Self Enquiry","3","35","Small Business","Male","4","4","Deluxe","4","Divorced","3","0","3","1","1","Manager","24950","1761110544166","1"
"200722","0","38","Company Invited","1","16","Small Business","Male","3","3","Basic","3","Divorced","1","0","5","0","2","Executive","17684","1761110544166","1"
"204397","0","36","Self Enquiry","1","32","Salaried","Male","3","5","Deluxe","3","Unmarried","6","0","1","1","1","Manager","22359","1761110544166","1"
"203977","0","60","Self Enquiry","3","32","Salaried","Fe Male","5","4","Standard","5","Unmarried","2","0","3","1","2","Senior Manager","26315","1761110544166","1"
"202661","1","30","Self Enquiry","1","7","Large Business","Male","3","4","Basic","3","Single","2","0","2","0","1","Executive","20736","1761110544166","1"
"201202","0","38","Self Enquiry","1","10","Small Business","Female","2","3","Basic","3","Married","1","0","5","0","0","Executive","18306","1761110544166","1"
"203575","0","35","Company Invited","1","17","Large Business","Male","4","5","Deluxe","3","Married","3","0","4","1","2","Manager","23741","1761110544166","1"
"204398","0","32","Self Enquiry","3","13","Small Business","Male","4","2","Deluxe","3","Married","6","0","5","1","2","Manager","24138","1761110544166","1"
"201593","0","51","Self Enquiry","1","12","Salaried","Male","2","3","King","3","Single","1","0","5","1","1","VP","34537","1761110544166","1"
"201909","1","31","Company Invited","1","26","Salaried","Male","3","3","Standard","3","Married","4","0","3","1","0","Senior Manager","24824","1761110544166","1"
"203416","0","19","Company Invited","1","7","Salaried","Female","4","4","Basic","3","Single","3","0","5","1","2","Executive","20289","1761110544166","1"
"202778","0","46","Self Enquiry","1","15","Salaried","Male","4","4","Deluxe","3","Divorced","2","0","3","1","1","Manager","22375","1761110544166","1"
"201726","0","42","Self Enquiry","1","8","Small Business","Female","2","4","Basic","5","Married","1","1","4","1","1","Executive","17593","1761110544166","1"
"204330","0","39","Company Invited","1","9","Salaried","Male","3","4","Basic","3","Married","3","1","5","1","1","Executive","20380","1761110544166","1"
"201278","0","36","Self Enquiry","1","16","Salaried","Male","2","3","Standard","5","Married","1","1","5","1","1","Senior Manager","23321","1761110544166","1"
"201893","0","30","Company Invited","3","28","Salaried","Female","3","3","Standard","5","Married","1","0","1","1","1","Senior Manager","23412","1761110544166","1"
"203271","0","29","Company Invited","1","13","Salaried","Male","3","5","Basic","3","Married","3","1","4","1","1","Executive","21381","1761110544166","1"
"201241","0","32","Self Enquiry","3","25","Salaried","Male","3","5","Standard","3","Married","4","0","3","1","2","Senior Manager","24610","1761110544166","1"
"202163","1","36","Self Enquiry","3","9","Salaried","Male","2","4","Standard","3","Married","2","1","1","1","0","Senior Manager","25325","1761110544166","1"
"201161","0","38","Self Enquiry","1","8","Small Business","Female","2","4","Standard","3","Married","4","1","5","1","1","Senior Manager","22756","1761110544166","1"
"200692","0","32","Self Enquiry","1","9","Small Business","Female","3","3","Deluxe","5","Divorced","2","0","2","1","1","Manager","21725","1761110544166","1"
"200550","0","23","Self Enquiry","1","15","Small Business","Male","2","3","Basic","5","Divorced","2","0","3","0","1","Executive","17500","1761110544166","1"
"200498","0","22","Self Enquiry","1","12","Small Business","Male","3","3","Basic","3","Divorced","1","0","2","1","0","Executive","17773","1761110544166","1"
"200989","0","37","Self Enquiry","1","10","Salaried","Male","2","3","Basic","3","Divorced","1","1","5","1","1","Executive","17996","1761110544166","1"
"201981","0","36","Self Enquiry","1","15","Small Business","Male","2","4","Deluxe","4","Married","3","1","4","0","1","Manager","23847","1761110544166","1"
"203589","0","37","Self Enquiry","1","19","Salaried","Female","4","4","Deluxe","3","Married","2","1","1","0","3","Manager","23341","1761110544166","1"
"200167","0","30","Self Enquiry","3","11","Salaried","Female","2","3","Standard","3","Divorced","3","0","4","1","1","Senior Manager","24419","1761110544166","1"
"204670","0","33","Company Invited","1","36","Small Business","Female","4","4","Basic","3","Unmarried","2","0","3","1","3","Executive","22703","1761110544166","1"
"201445","0","41","Self Enquiry","1","34","Salaried","Female","2","4","Super Deluxe","4","Married","1","0","5","1","1","AVP","28570","1761110544166","1"
"203705","0","39","Self Enquiry","1","25","Small Business","Male","3","6","Deluxe","3","Married","5","1","5","0","2","Manager","24489","1761110544166","1"
"201503","1","39","Self Enquiry","3","11","Large Business","Male","2","3","Deluxe","3","Married","4","0","1","0","0","Manager","17086","1761110544166","1"
"203043","0","37","Self Enquiry","2","20","Salaried","Male","3","4","Basic","4","Divorced","6","0","3","1","1","Executive","20821","1761110544166","1"
"201724","0","29","Self Enquiry","3","26","Small Business","Male","2","3","Deluxe","3","Married","3","0","1","1","0","Manager","21931","1761110544166","1"
"202325","0","37","Self Enquiry","1","7","Salaried","Female","2","4","Deluxe","3","Married","2","0","1","0","0","Manager","21474","1761110544166","1"
"201232","0","35","Self Enquiry","1","33","Salaried","Male","2","3","Deluxe","3","Married","3","0","5","0","1","Manager","21883","1761110544166","1"
"203838","0","33","Self Enquiry","1","12","Salaried","Male","3","5","Deluxe","3","Unmarried","2","0","1","0","2","Manager","28357","1761110544166","1"
"201031","1","46","Self Enquiry","3","15","Small Business","Male","2","3","Standard","3","Married","5","0","3","0","1","Senior Manager","25096","1761110544166","1"
"204441","0","33","Self Enquiry","3","17","Small Business","Male","3","4","Deluxe","3","Unmarried","3","0","4","1","2","Manager","24074","1761110544166","1"
"202560","0","35","Self Enquiry","1","12","Small Business","Female","3","5","Standard","5","Single","4","0","2","0","1","Senior Manager","30309","1761110544166","1"
"201713","0","40","Self Enquiry","1","30","Large Business","Male","3","3","Deluxe","3","Married","2","0","3","1","1","Manager","18319","1761110544166","1"
"201039","1","34","Self Enquiry","2","15","Large Business","Female","2","3","Basic","3","Divorced","2","0","1","1","0","Executive","17742","1761110544166","1"
"203044","0","33","Self Enquiry","1","11","Salaried","Female","4","5","Deluxe","3","Divorced","3","0","4","1","1","Manager","24840","1761110544166","1"
"201109","0","30","Self Enquiry","3","35","Large Business","Male","2","3","Standard","4","Married","4","0","4","0","1","Senior Manager","24250","1761110544166","1"
"202521","0","46","Self Enquiry","1","13","Salaried","Male","3","4","Standard","5","Divorced","6","1","3","0","1","Senior Manager","31923","1761110544166","1"
"204515","0","41","Company Invited","1","23","Small Business","Male","3","5","Deluxe","3","Unmarried","8","0","5","0","1","Manager","23772","1761110544166","1"
"204150","1","34","Self Enquiry","1","9","Salaried","Female","3","4","Basic","5","Married","2","0","3","1","2","Executive","21385","1761110544166","1"
"203382","0","59","Self Enquiry","1","30","Salaried","Male","3","4","Basic","3","Married","3","0","3","1","2","Executive","21050","1761110544166","1"
"202575","0","51","Company Invited","3","19","Small Business","Fe Male","4","4","Standard","3","Unmarried","6","0","5","0","1","Senior Manager","27886","1761110544166","1"
"203662","0","42","Self Enquiry","3","13","Small Business","Male","3","4","Standard","3","Unmarried","3","0","5","1","1","Senior Manager","27919","1761110544166","1"
"202565","0","34","Company Invited","3","29","Small Business","Male","4","4","Deluxe","4","Divorced","2","0","2","0","2","Manager","24824","1761110544166","1"
"204642","0","55","Self Enquiry","1","24","Large Business","Female","3","4","Standard","3","Married","2","0","5","0","1","Senior Manager","29417","1761110544166","1"
"200569","0","36","Company Invited","3","14","Salaried","Male","3","4","Standard","5","Unmarried","2","0","2","0","2","Senior Manager","22587","1761110544166","1"
"202886","0","37","Company Invited","3","17","Small Business","Male","3","4","Standard","3","Single","3","0","2","1","2","Senior Manager","28658","1761110544166","1"
"204479","0","24","Self Enquiry","1","17","Small Business","Male","4","2","Basic","3","Unmarried","3","0","1","0","2","Executive","22183","1761110544166","1"
"204864","1","32","Self Enquiry","2","29","Salaried","Male","3","6","Basic","3","Married","3","0","1","0","2","Executive","28530","1761110544166","1"
"200419","0","30","Company Invited","1","9","Salaried","Male","2","3","Basic","3","Divorced","5","0","3","0","1","Executive","17097","1761110544166","1"
"201534","0","36","Self Enquiry","1","14","Large Business","Female","2","3","Standard","3","Married","2","0","4","1","0","Senior Manager","25096","1761110544166","1"
"202807","1","34","Self Enquiry","3","12","Small Business","Female","3","4","Basic","3","Unmarried","3","1","2","1","1","Executive","21529","1761110544166","1"
"200674","0","58","Self Enquiry","1","11","Large Business","Female","2","4","Standard","4","Married","3","1","5","1","1","Senior Manager","25552","1761110544166","1"
"200000","1","41","Self Enquiry","3","6","Salaried","Female","3","3","Deluxe","3","Single","1","1","2","1","0","Manager","20993","1761110544166","1"
"201677","0","36","Company Invited","1","24","Small Business","Female","3","3","Basic","3","Single","2","0","3","0","1","Executive","17153","1761110544166","1"
